"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"1077","USGS","01021050",2018-09-16,21.8,"A"
"1078","USGS","01021050",2018-09-17,22.4,"A"
"1079","USGS","01021050",2018-09-18,22.5,"A"
"1080","USGS","01021050",2018-09-19,20.7,"A"
"1081","USGS","01021050",2018-09-20,20,"A"
"1082","USGS","01021050",2018-09-21,19.7,"A"
"1083","USGS","01021050",2018-09-22,19,"A"
"1084","USGS","01021050",2018-09-23,18.6,"A"
"1085","USGS","01021050",2018-09-24,17.8,"A"
"1086","USGS","01021050",2018-09-25,16.5,"A"
"1087","USGS","01021050",2018-09-26,16.8,"A"
"1088","USGS","01021050",2018-09-27,18.4,"A"
"1089","USGS","01021050",2018-09-28,17.3,"A"
"1090","USGS","01021050",2018-09-29,16.7,"A"
"1091","USGS","01021050",2018-09-30,16.6,"A"
"1092","USGS","01021050",2019-06-01,14.7,"A"
"1093","USGS","01021050",2019-06-02,15.3,"A"
"1094","USGS","01021050",2019-06-03,15.5,"A"
"1095","USGS","01021050",2019-06-04,16,"A"
"1096","USGS","01021050",2019-06-05,16.7,"A"
"1097","USGS","01021050",2019-06-06,17.3,"A"
"1098","USGS","01021050",2019-06-07,18.4,"A"
"1099","USGS","01021050",2019-06-08,18.8,"A"
"1100","USGS","01021050",2019-06-09,19,"A"
"1101","USGS","01021050",2019-06-10,19.8,"A"
"1102","USGS","01021050",2019-06-11,19.5,"A"
"1103","USGS","01021050",2019-06-12,19,"A"
"1104","USGS","01021050",2019-06-13,19.2,"A"
"1105","USGS","01021050",2019-06-14,18.8,"A"
"1106","USGS","01021050",2019-06-15,20,"A"
"1107","USGS","01021050",2019-06-16,20.6,"A"
"1108","USGS","01021050",2019-06-17,21.4,"A"
"1109","USGS","01021050",2019-06-18,21.7,"A"
"1110","USGS","01021050",2019-06-19,22,"A"
"1111","USGS","01021050",2019-06-20,21.4,"A"
"1112","USGS","01021050",2019-06-21,19.7,"A"
"1113","USGS","01021050",2019-06-22,20.2,"A"
"1114","USGS","01021050",2019-06-23,20.8,"A"
"1115","USGS","01021050",2019-06-24,20.8,"A"
"1116","USGS","01021050",2019-06-25,21.3,"A"
"1117","USGS","01021050",2019-06-26,20.5,"A"
"1118","USGS","01021050",2019-06-27,19.3,"A"
"1119","USGS","01021050",2019-06-28,20.5,"A"
"1120","USGS","01021050",2019-06-29,20.7,"A"
"1121","USGS","01021050",2019-06-30,19.7,"A"
"1122","USGS","01021050",2019-07-01,19.8,"A"
"1123","USGS","01021050",2019-07-02,20.3,"A"
"1124","USGS","01021050",2019-07-03,20.5,"A"
"1125","USGS","01021050",2019-07-04,21.4,"A"
"1126","USGS","01021050",2019-07-05,22.8,"A"
"1127","USGS","01021050",2019-07-06,23.3,"A"
"1128","USGS","01021050",2019-07-07,23.3,"A"
"1129","USGS","01021050",2019-07-08,23.8,"A"
"1130","USGS","01021050",2019-07-09,24.2,"A"
"1131","USGS","01021050",2019-07-10,24.3,"A"
"1132","USGS","01021050",2019-07-11,24.1,"A"
"1133","USGS","01021050",2019-07-12,22.6,"A [4]"
"1134","USGS","01021050",2019-07-13,22.7,"A"
"1135","USGS","01021050",2019-07-14,23.3,"A"
"1136","USGS","01021050",2019-07-15,23.5,"A"
"1137","USGS","01021050",2019-07-16,24.1,"A"
"1138","USGS","01021050",2019-07-18,24,"A"
"1139","USGS","01021050",2019-07-19,24.6,"A"
"1140","USGS","01021050",2019-07-20,25.1,"A"
"1141","USGS","01021050",2019-07-21,25.8,"A"
"1142","USGS","01021050",2019-07-22,24.9,"A"
"1143","USGS","01021050",2019-07-23,24.6,"A"
"1144","USGS","01021050",2019-07-24,24.7,"A"
"1145","USGS","01021050",2019-07-25,25.2,"A"
"1146","USGS","01021050",2019-07-26,25.3,"A"
"1147","USGS","01021050",2019-07-27,25.4,"A"
"1148","USGS","01021050",2019-07-28,25.1,"A"
"1149","USGS","01021050",2019-07-29,25.8,"A"
"1150","USGS","01021050",2019-07-30,26.4,"A"
"1151","USGS","01021050",2019-07-31,26.6,"A"
"1152","USGS","01021050",2019-08-01,26.7,"A"
"1153","USGS","01021050",2019-08-02,26.8,"A"
"1154","USGS","01021050",2019-08-03,26.6,"A"
"1155","USGS","01021050",2019-08-04,26.3,"A"
"1156","USGS","01021050",2019-08-05,25.6,"A"
"1157","USGS","01021050",2019-08-06,25.7,"A"
"1158","USGS","01021050",2019-08-07,25.1,"A"
"1159","USGS","01021050",2019-08-08,24.3,"A"
"1160","USGS","01021050",2019-08-09,23.8,"A"
"1161","USGS","01021050",2019-08-10,24.4,"A"
"1162","USGS","01021050",2019-08-11,23.5,"A"
"1163","USGS","01021050",2019-08-12,23.3,"A"
"1164","USGS","01021050",2019-08-13,24.3,"A"
"1165","USGS","01021050",2019-08-14,24.4,"A"
"1166","USGS","01021050",2019-08-15,24.3,"A"
"1167","USGS","01021050",2019-08-16,23.9,"A"
"1168","USGS","01021050",2019-08-17,22.9,"A"
"1169","USGS","01021050",2019-08-18,22.4,"A"
"1170","USGS","01021050",2019-08-19,22.7,"A"
"1171","USGS","01021050",2019-08-20,23.5,"A"
"1172","USGS","01021050",2019-08-21,24,"A"
"1173","USGS","01021050",2019-08-22,23.9,"A"
"1174","USGS","01021050",2019-08-23,24.8,"A"
"1175","USGS","01021050",2019-08-24,23.2,"A"
"1176","USGS","01021050",2019-08-25,22.2,"A"
"1177","USGS","01021050",2019-08-26,22.1,"A"
"1178","USGS","01021050",2019-08-27,22,"A [4]"
"1179","USGS","01021050",2019-08-28,22.9,"A"
"1180","USGS","01021050",2019-08-29,22.1,"A"
"1181","USGS","01021050",2019-08-30,22.3,"A"
"1182","USGS","01021050",2019-08-31,22.3,"A"
"1183","USGS","01021050",2019-09-01,21.9,"A"
"1184","USGS","01021050",2019-09-02,21.2,"A"
"1185","USGS","01021050",2019-09-03,21.2,"A"
"1186","USGS","01021050",2019-09-04,21.2,"A"
"1187","USGS","01021050",2019-09-05,21.2,"A"
"1188","USGS","01021050",2019-09-06,20.9,"A"
"1189","USGS","01021050",2019-09-07,19.4,"A"
"1190","USGS","01021050",2019-09-08,17.8,"A"
"1191","USGS","01021050",2019-09-09,18.2,"A"
"1192","USGS","01021050",2019-09-10,18.4,"A"
"1193","USGS","01021050",2019-09-11,18.7,"A"
"1194","USGS","01021050",2019-09-12,18.6,"A"
"1195","USGS","01021050",2019-09-13,18,"A"
"1196","USGS","01021050",2019-09-14,17.4,"A"
"1197","USGS","01021050",2019-09-15,17.7,"A"
"1198","USGS","01021050",2019-09-16,17.9,"A"
"1199","USGS","01021050",2019-09-17,17.4,"A"
"1200","USGS","01021050",2019-09-18,17.1,"A"
"1201","USGS","01021050",2019-09-19,17,"A"
"1202","USGS","01021050",2019-09-20,17.2,"A"
"1203","USGS","01021050",2019-09-21,17.9,"A"
"1204","USGS","01021050",2019-09-22,18.1,"A"
"1205","USGS","01021050",2019-09-23,18.5,"A"
"1206","USGS","01021050",2019-09-24,18.5,"A"
"1207","USGS","01021050",2019-09-25,17.8,"A"
"1208","USGS","01021050",2019-09-26,17.7,"A"
"1209","USGS","01021050",2019-09-27,17.9,"A"
"1210","USGS","01021050",2019-09-28,17.7,"A"
"1211","USGS","01021050",2019-09-29,17.5,"A"
"1212","USGS","01021050",2019-09-30,16.4,"A"
